,DATETIME,LOG_TYPE,LOG_NAME,INSTRUMENT_ID,DIRECTION,LIMIT_PRICE,VOLUME,REF_ID,REM_ID,STATUS,FRONT_ID,SESSION_ID,ORDER_SYS_ID,STATUS_MSG,OF_FLAG,INSERT_TIME,ACTIVE_TIME,SUSPEND_TIME,UPDATE_TIME,CANCLE_TIME,LOCAL_ORDER_ACK_TIME,CURRENT_VOLUME,TRADED_VOLUME,TIME,TIME_IN_FORCE,SESSION,TYPE,MACHINE_TIMESTAMP_DATA,AS_OF_DATE
811,2021-01-22 21:02:46.520,ORDER_LOG,liveOrderMap update.,OI105,SELL,9780.0,3,10154-1,0,LIVE,0,10060,ON210125QV00000554,"""2021012500306464""",1,0.0,6.646645664313425e+17,0.0,0.0,0.0,2021-01-22 21:02:46.519709,1,1.0,,,1,5.0,,20210125
812,2021-01-22 21:02:46.618,ORDER_LOG,Removing from Live Order Map,OI105,SELL,9780.0,3,10154-1,0,DEAD,0,10060,ON210125QV00000554,"""2021012500306464""",1,0.0,6.646645664313425e+17,0.0,0.0,0.0,2021-01-22 21:02:46.618040,0,,,,1,5.0,,20210125
813,2021-01-22 21:02:48.133,ORDER_LOG,submitting order,OI105,BUY,9779.0,3,10156-1,0,,0,0,,,1,,,,,,,3,,2021-01-22 21:02:48.132989312,GOOD_TILL_CANCEL,1,0.0,2021-01-22 21:02:48.132985984,20210125
814,2021-01-22 21:02:48.133,ORDER_LOG,submitting order,OI105,BUY,9779.0,3,10155-1,0,,0,0,,,4,,,,,,,3,,2021-01-22 21:02:48.132965888,GOOD_TILL_CANCEL,1,0.0,2021-01-22 21:02:48.132958208,20210125
815,2021-01-22 21:02:48.134,ORDER_LOG,Remove from submit order map,OI105,BUY,9779.0,3,10155-1,0,LIVE,0,10060,ON210125QV00000555,"""2021012500309275""",4,0.0,6.646645681329659e+17,0.0,0.0,0.0,2021-01-22 21:02:48.134055,3,,2021-01-22 21:02:48.134063360,,1,0.0,,20210125
816,2021-01-22 21:02:48.134,ORDER_LOG,"successful insert, updating live order",OI105,BUY,9779.0,3,10155-1,0,LIVE,0,10060,ON210125QV00000555,"""2021012500309275""",4,0.0,6.646645681329659e+17,0.0,0.0,0.0,2021-01-22 21:02:48.134055,3,,,,1,0.0,,20210125
817,2021-01-22 21:02:48.135,ORDER_LOG,"successful insert, updating live order",OI105,BUY,9779.0,3,10156-1,0,LIVE,0,10060,ON210125QV00000556,"""2021012500309282""",1,0.0,6.646645681329893e+17,0.0,0.0,0.0,2021-01-22 21:02:48.134621,3,,,,1,0.0,,20210125
818,2021-01-22 21:02:48.135,ORDER_LOG,Remove from submit order map,OI105,BUY,9779.0,3,10156-1,0,LIVE,0,10060,ON210125QV00000556,"""2021012500309282""",1,0.0,6.646645681329893e+17,0.0,0.0,0.0,2021-01-22 21:02:48.134621,3,,2021-01-22 21:02:48.134628864,,1,0.0,,20210125
819,2021-01-22 21:02:48.430,ORDER_LOG,liveOrderMap update.,OI105,BUY,9779.0,3,10155-1,0,LIVE,0,10060,ON210125QV00000555,"""2021012500309275""",4,0.0,6.646645681329659e+17,0.0,0.0,0.0,2021-01-22 21:02:48.428953,1,1.0,,,1,0.0,,20210125
820,2021-01-22 21:02:48.430,ORDER_LOG,Removing from Live Order Map,OI105,BUY,9779.0,3,10155-1,0,DEAD,0,10060,ON210125QV00000555,"""2021012500309275""",4,0.0,6.646645681329659e+17,0.0,0.0,0.0,2021-01-22 21:02:48.428978,0,,,,1,0.0,,20210125
821,2021-01-22 21:02:48.430,ORDER_LOG,Removing from Live Order Map,OI105,BUY,9779.0,3,10156-1,0,DEAD,0,10060,ON210125QV00000556,"""2021012500309282""",1,0.0,6.646645681329893e+17,0.0,0.0,0.0,2021-01-22 21:02:48.428999,0,,,,1,0.0,,20210125
822,2021-01-22 21:02:48.430,ORDER_LOG,liveOrderMap update.,OI105,BUY,9779.0,3,10155-1,0,LIVE,0,10060,ON210125QV00000555,"""2021012500309275""",4,0.0,6.646645681329659e+17,0.0,0.0,0.0,2021-01-22 21:02:48.428932,2,1.0,,,1,0.0,,20210125
823,2021-01-22 21:02:49.134,ORDER_LOG,Removing from Live Order Map,OI105,SELL,9784.0,3,10153-1,0,CANCELLED,0,10060,ON210125QV00000553,"""2021012500304748""",1,0.0,6.646645656318339e+17,0.0,0.0,0.0,2021-01-22 21:02:49.133690,3,,,,1,0.0,,20210125
824,2021-01-22 21:02:49.134,ORDER_LOG,Removing from to cancel order,OI105,SELL,9784.0,3,10153-1,,CANCELLED,0,10060,ON210125QV00000553,,1,0.0,6.646645656318339e+17,0.0,0.0,0.0,2021-01-22 21:02:49.133690,3,,,,1,0.0,,20210125
825,2021-01-22 21:02:49.134,ORDER_LOG,Removing from Live Order Map,OI105,SELL,9784.0,3,10152-1,0,CANCELLED,0,10060,ON210125QV00000552,"""2021012500304434""",4,0.0,6.646645653818898e+17,0.0,0.0,0.0,2021-01-22 21:02:49.133720,1,,,,1,1.0,,20210125
826,2021-01-22 21:02:49.134,ORDER_LOG,Removing from to cancel order,OI105,SELL,9784.0,3,10152-1,,CANCELLED,0,10060,ON210125QV00000552,,4,0.0,6.646645653818898e+17,0.0,0.0,0.0,2021-01-22 21:02:49.133720,1,,,,1,1.0,,20210125
827,2021-01-22 21:02:49.134,ORDER_LOG,canceling order,OI105,SELL,9784.0,3,10152-1,,LIVE,0,0,ON210125QV00000552,,4,,,,,,,3,,2021-01-22 21:02:49.133371648,GOOD_TILL_CANCEL,1,1.0,,20210125
828,2021-01-22 21:02:49.134,ORDER_LOG,canceling order,OI105,SELL,9784.0,3,10153-1,,LIVE,0,0,ON210125QV00000553,,1,,,,,,,3,,2021-01-22 21:02:49.133370624,GOOD_TILL_CANCEL,1,0.0,,20210125
829,2021-01-22 21:02:49.134,ORDER_LOG,canceling order,OI105,SELL,9784.0,3,10152-1,,LIVE,0,0,ON210125QV00000552,,4,,,,,,,3,,2021-01-22 21:02:49.133236736,GOOD_TILL_CANCEL,1,1.0,,20210125
830,2021-01-22 21:02:49.134,ORDER_LOG,canceling order,OI105,SELL,9784.0,3,10153-1,,LIVE,0,0,ON210125QV00000553,,1,,,,,,,3,,2021-01-22 21:02:49.133233920,GOOD_TILL_CANCEL,1,0.0,,20210125
831,2021-01-22 21:02:51.384,ORDER_LOG,submitting order,OI105,SELL,9781.0,3,10157-1,0,,0,0,,,4,,,,,,,3,,2021-01-22 21:02:51.384122112,GOOD_TILL_CANCEL,1,1.0,2021-01-22 21:02:51.384114816,20210125
832,2021-01-22 21:02:51.386,ORDER_LOG,liveOrderMap update.,OI105,SELL,9781.0,3,10157-1,0,LIVE,0,10060,ON210125QV00000560,"""2021012500315670""",4,0.0,6.646645713841221e+17,0.0,0.0,0.0,2021-01-22 21:02:51.385036,1,1.0,,,1,1.0,,20210125
833,2021-01-22 21:02:51.386,ORDER_LOG,liveOrderMap update.,OI105,SELL,9781.0,3,10157-1,0,LIVE,0,10060,ON210125QV00000560,"""2021012500315670""",4,0.0,6.646645713841221e+17,0.0,0.0,0.0,2021-01-22 21:02:51.385015,2,1.0,,,1,1.0,,20210125
834,2021-01-22 21:02:51.386,ORDER_LOG,Remove from submit order map,OI105,SELL,9781.0,3,10157-1,0,LIVE,0,10060,ON210125QV00000560,"""2021012500315670""",4,0.0,6.646645713841221e+17,0.0,0.0,0.0,2021-01-22 21:02:51.384981,3,,2021-01-22 21:02:51.384989696,,1,1.0,,20210125
835,2021-01-22 21:02:51.386,ORDER_LOG,Removing from Live Order Map,OI105,SELL,9781.0,3,10157-1,0,DEAD,0,10060,ON210125QV00000560,"""2021012500315670""",4,0.0,6.646645713841221e+17,0.0,0.0,0.0,2021-01-22 21:02:51.385057,0,,,,1,1.0,,20210125
836,2021-01-22 21:02:51.386,ORDER_LOG,"successful insert, updating live order",OI105,SELL,9781.0,3,10157-1,0,LIVE,0,10060,ON210125QV00000560,"""2021012500315670""",4,0.0,6.646645713841221e+17,0.0,0.0,0.0,2021-01-22 21:02:51.384981,3,,,,1,1.0,,20210125
837,2021-01-22 21:02:52.384,ORDER_LOG,submitting order,OI105,SELL,9783.0,3,10158-1,0,,0,0,,,1,,,,,,,3,,2021-01-22 21:02:52.384607872,GOOD_TILL_CANCEL,1,1.0,2021-01-22 21:02:52.384602112,20210125
838,2021-01-22 21:02:52.385,ORDER_LOG,Remove from submit order map,OI105,SELL,9783.0,3,10158-1,0,LIVE,0,10060,ON210125QV00000562,"""2021012500317049""",1,0.0,6.646645723846079e+17,0.0,0.0,0.0,2021-01-22 21:02:52.385119,3,,2021-01-22 21:02:52.385127936,,1,1.0,,20210125
839,2021-01-22 21:02:52.385,ORDER_LOG,"successful insert, updating live order",OI105,SELL,9783.0,3,10158-1,0,LIVE,0,10060,ON210125QV00000562,"""2021012500317049""",1,0.0,6.646645723846079e+17,0.0,0.0,0.0,2021-01-22 21:02:52.385119,3,,,,1,1.0,,20210125
840,2021-01-22 21:02:52.423,ORDER_LOG,Removing from Live Order Map,OI105,SELL,9783.0,3,10158-1,0,DEAD,0,10060,ON210125QV00000562,"""2021012500317049""",1,0.0,6.646645723846079e+17,0.0,0.0,0.0,2021-01-22 21:02:52.423316,0,,,,1,1.0,,20210125
841,2021-01-22 21:02:54.136,ORDER_LOG,submitting order,OI105,BUY,9781.0,3,10160-1,0,,0,0,,,1,,,,,,,3,,2021-01-22 21:02:54.135764608,GOOD_TILL_CANCEL,1,0.0,2021-01-22 21:02:54.135761152,20210125
842,2021-01-22 21:02:54.136,ORDER_LOG,"successful insert, updating live order",OI105,BUY,9781.0,3,10159-1,0,LIVE,0,10060,ON210125QV00000566,"""2021012500321758""",4,0.0,6.646645741354038e+17,0.0,0.0,0.0,2021-01-22 21:02:54.135839,3,,,,1,0.0,,20210125
843,2021-01-22 21:02:54.136,ORDER_LOG,submitting order,OI105,BUY,9781.0,3,10159-1,0,,0,0,,,4,,,,,,,3,,2021-01-22 21:02:54.135403776,GOOD_TILL_CANCEL,1,0.0,2021-01-22 21:02:54.135397504,20210125
844,2021-01-22 21:02:54.136,ORDER_LOG,Remove from submit order map,OI105,BUY,9781.0,3,10159-1,0,LIVE,0,10060,ON210125QV00000566,"""2021012500321758""",4,0.0,6.646645741354038e+17,0.0,0.0,0.0,2021-01-22 21:02:54.135839,3,,2021-01-22 21:02:54.135847936,,1,0.0,,20210125
845,2021-01-22 21:02:54.137,ORDER_LOG,Remove from submit order map,OI105,BUY,9781.0,3,10160-1,0,LIVE,0,10060,ON210125QV00000567,"""2021012500321763""",1,0.0,6.646645741357646e+17,0.0,0.0,0.0,2021-01-22 21:02:54.136246,3,,2021-01-22 21:02:54.136253312,,1,0.0,,20210125
846,2021-01-22 21:02:54.137,ORDER_LOG,"successful insert, updating live order",OI105,BUY,9781.0,3,10160-1,0,LIVE,0,10060,ON210125QV00000567,"""2021012500321763""",1,0.0,6.646645741357646e+17,0.0,0.0,0.0,2021-01-22 21:02:54.136246,3,,,,1,0.0,,20210125
847,2021-01-22 21:02:55.576,ORDER_LOG,Removing from Live Order Map,OI105,BUY,9781.0,3,10160-1,0,DEAD,0,10060,ON210125QV00000567,"""2021012500321763""",1,0.0,6.646645741357646e+17,0.0,0.0,0.0,2021-01-22 21:02:55.575781,0,,,,1,0.0,,20210125
848,2021-01-22 21:02:55.576,ORDER_LOG,Removing from Live Order Map,OI105,BUY,9781.0,3,10159-1,0,DEAD,0,10060,ON210125QV00000566,"""2021012500321758""",4,0.0,6.646645741354038e+17,0.0,0.0,0.0,2021-01-22 21:02:55.575761,0,,,,1,0.0,,20210125
849,2021-01-22 21:02:55.886,ORDER_LOG,submitting order,OI105,BUY,9781.0,3,10161-1,0,,0,0,,,1,,,,,,,3,,2021-01-22 21:02:55.886070784,GOOD_TILL_CANCEL,1,0.0,2021-01-22 21:02:55.886063232,20210125
850,2021-01-22 21:02:55.887,ORDER_LOG,"successful insert, updating live order",OI105,BUY,9781.0,3,10161-1,0,LIVE,0,10060,ON210125QV00000569,"""2021012500325332""",1,0.0,6.646645758860708e+17,0.0,0.0,0.0,2021-01-22 21:02:55.887104,3,,,,1,0.0,,20210125
851,2021-01-22 21:02:55.887,ORDER_LOG,Remove from submit order map,OI105,BUY,9781.0,3,10161-1,0,LIVE,0,10060,ON210125QV00000569,"""2021012500325332""",1,0.0,6.646645758860708e+17,0.0,0.0,0.0,2021-01-22 21:02:55.887104,3,,2021-01-22 21:02:55.887113216,,1,0.0,,20210125
852,2021-01-22 21:02:57.170,ORDER_LOG,liveOrderMap update.,OI105,BUY,9781.0,3,10161-1,0,LIVE,0,10060,ON210125QV00000569,"""2021012500325332""",1,0.0,6.646645758860708e+17,0.0,0.0,0.0,2021-01-22 21:02:57.170179,2,1.0,,,1,0.0,,20210125
853,2021-01-22 21:02:57.390,ORDER_LOG,liveOrderMap update.,OI105,BUY,9781.0,3,10161-1,0,LIVE,0,10060,ON210125QV00000569,"""2021012500325332""",1,0.0,6.646645758860708e+17,0.0,0.0,0.0,2021-01-22 21:02:57.390098,1,1.0,,,1,0.0,,20210125
854,2021-01-22 21:02:57.753,ORDER_LOG,Removing from Live Order Map,OI105,BUY,9781.0,3,10161-1,0,DEAD,0,10060,ON210125QV00000569,"""2021012500325332""",1,0.0,6.646645758860708e+17,0.0,0.0,0.0,2021-01-22 21:02:57.752537,0,,,,1,0.0,,20210125
855,2021-01-22 21:02:59.137,ORDER_LOG,Remove from submit order map,OI105,SELL,9781.0,3,10162-1,0,LIVE,0,10060,ON210125QV00000570,"""2021012500330296""",4,0.0,6.646645791372808e+17,0.0,0.0,0.0,2021-01-22 21:02:59.137868,3,,2021-01-22 21:02:59.137876608,,1,1.0,,20210125
856,2021-01-22 21:02:59.137,ORDER_LOG,"successful insert, updating live order",OI105,SELL,9781.0,3,10162-1,0,LIVE,0,10060,ON210125QV00000570,"""2021012500330296""",4,0.0,6.646645791372808e+17,0.0,0.0,0.0,2021-01-22 21:02:59.137868,3,,,,1,1.0,,20210125
857,2021-01-22 21:02:59.137,ORDER_LOG,submitting order,OI105,SELL,9781.0,3,10162-1,0,,0,0,,,4,,,,,,,3,,2021-01-22 21:02:59.137280768,GOOD_TILL_CANCEL,1,1.0,2021-01-22 21:02:59.137273728,20210125
858,2021-01-22 21:02:59.199,ORDER_LOG,liveOrderMap update.,OI105,SELL,9781.0,3,10162-1,0,LIVE,0,10060,ON210125QV00000570,"""2021012500330296""",4,0.0,6.646645791372808e+17,0.0,0.0,0.0,2021-01-22 21:02:59.198650,2,1.0,,,1,1.0,,20210125
859,2021-01-22 21:02:59.398,ORDER_LOG,Removing from Live Order Map,OI105,SELL,9781.0,3,10162-1,0,DEAD,0,10060,ON210125QV00000570,"""2021012500330296""",4,0.0,6.646645791372808e+17,0.0,0.0,0.0,2021-01-22 21:02:59.398191,0,,,,1,1.0,,20210125
860,2021-01-22 21:03:05.640,ORDER_LOG,submitting order,OI105,SELL,9785.0,3,10163-1,0,,0,0,,,4,,,,,,,3,,2021-01-22 21:03:05.640347392,GOOD_TILL_CANCEL,1,1.0,2021-01-22 21:03:05.640340352,20210125
861,2021-01-22 21:03:05.654,ORDER_LOG,Remove from submit order map,OI105,SELL,9785.0,3,10163-1,0,LIVE,0,10060,ON210125QV00000579,"""2021012500345590""",4,0.0,6.646645856403474e+17,0.0,0.0,0.0,2021-01-22 21:03:05.653199,3,,2021-01-22 21:03:05.653209216,,1,1.0,,20210125
862,2021-01-22 21:03:05.654,ORDER_LOG,liveOrderMap update.,OI105,SELL,9785.0,3,10163-1,0,LIVE,0,10060,ON210125QV00000579,"""2021012500345590""",4,0.0,6.646645856403474e+17,0.0,0.0,0.0,2021-01-22 21:03:05.653339,1,1.0,,,1,1.0,,20210125
863,2021-01-22 21:03:05.654,ORDER_LOG,liveOrderMap update.,OI105,SELL,9785.0,3,10163-1,0,LIVE,0,10060,ON210125QV00000579,"""2021012500345590""",4,0.0,6.646645856403474e+17,0.0,0.0,0.0,2021-01-22 21:03:05.653301,2,1.0,,,1,1.0,,20210125
864,2021-01-22 21:03:05.654,ORDER_LOG,"successful insert, updating live order",OI105,SELL,9785.0,3,10163-1,0,LIVE,0,10060,ON210125QV00000579,"""2021012500345590""",4,0.0,6.646645856403474e+17,0.0,0.0,0.0,2021-01-22 21:03:05.653199,3,,,,1,1.0,,20210125
865,2021-01-22 21:03:05.654,ORDER_LOG,Removing from Live Order Map,OI105,SELL,9785.0,3,10163-1,0,DEAD,0,10060,ON210125QV00000579,"""2021012500345590""",4,0.0,6.646645856403474e+17,0.0,0.0,0.0,2021-01-22 21:03:05.653374,0,,,,1,1.0,,20210125
866,2021-01-22 21:03:05.703,ORDER_LOG,submitting order,OI105,SELL,9785.0,3,10164-1,0,,0,0,,,1,,,,,,,3,,2021-01-22 21:03:05.702314752,GOOD_TILL_CANCEL,1,5.0,2021-01-22 21:03:05.702306304,20210125
867,2021-01-22 21:03:05.706,ORDER_LOG,submitting order,OI105,SELL,9785.0,3,10165-1,0,,0,0,,,1,,,,,,,3,,2021-01-22 21:03:05.706326144,GOOD_TILL_CANCEL,1,5.0,2021-01-22 21:03:05.706321280,20210125
868,2021-01-22 21:03:05.706,ORDER_LOG,Removing from Live Order Map,OI105,SELL,9785.0,3,10164-1,0,DEAD,0,10060,ON210125QV00000580,"""2021012500346310""",1,0.0,6.646645857023148e+17,0.0,0.0,0.0,2021-01-22 21:03:05.705238,0,,,,1,5.0,,20210125
869,2021-01-22 21:03:05.706,ORDER_LOG,Remove from submit order map,OI105,SELL,9785.0,3,10164-1,0,LIVE,0,10060,ON210125QV00000580,"""2021012500346310""",1,0.0,6.646645857023148e+17,0.0,0.0,0.0,2021-01-22 21:03:05.705138,3,,2021-01-22 21:03:05.705148288,,1,5.0,,20210125
870,2021-01-22 21:03:05.706,ORDER_LOG,liveOrderMap update.,OI105,SELL,9785.0,3,10164-1,0,LIVE,0,10060,ON210125QV00000580,"""2021012500346310""",1,0.0,6.646645857023148e+17,0.0,0.0,0.0,2021-01-22 21:03:05.705206,2,1.0,,,1,5.0,,20210125
871,2021-01-22 21:03:05.706,ORDER_LOG,"successful insert, updating live order",OI105,SELL,9785.0,3,10164-1,0,LIVE,0,10060,ON210125QV00000580,"""2021012500346310""",1,0.0,6.646645857023148e+17,0.0,0.0,0.0,2021-01-22 21:03:05.705138,3,,,,1,5.0,,20210125
872,2021-01-22 21:03:05.707,ORDER_LOG,Removing from Live Order Map,OI105,SELL,9785.0,3,10165-1,0,DEAD,0,10060,ON210125QV00000581,"""2021012500346335""",1,0.0,6.646645857063261e+17,0.0,0.0,0.0,2021-01-22 21:03:05.707209,0,,,,1,5.0,,20210125
873,2021-01-22 21:03:05.707,ORDER_LOG,liveOrderMap update.,OI105,SELL,9785.0,3,10165-1,0,LIVE,0,10060,ON210125QV00000581,"""2021012500346335""",1,0.0,6.646645857063261e+17,0.0,0.0,0.0,2021-01-22 21:03:05.707174,1,2.0,,,1,5.0,,20210125
874,2021-01-22 21:03:05.707,ORDER_LOG,Remove from submit order map,OI105,SELL,9785.0,3,10165-1,0,LIVE,0,10060,ON210125QV00000581,"""2021012500346335""",1,0.0,6.646645857063261e+17,0.0,0.0,0.0,2021-01-22 21:03:05.706835,3,,2021-01-22 21:03:05.706842624,,1,5.0,,20210125
875,2021-01-22 21:03:05.707,ORDER_LOG,"successful insert, updating live order",OI105,SELL,9785.0,3,10165-1,0,LIVE,0,10060,ON210125QV00000581,"""2021012500346335""",1,0.0,6.646645857063261e+17,0.0,0.0,0.0,2021-01-22 21:03:05.706835,3,,,,1,5.0,,20210125
876,2021-01-22 21:03:10.642,ORDER_LOG,submitting order,OI105,BUY,9787.0,3,10167-1,0,,0,0,,,4,,,,,,,3,,2021-01-22 21:03:10.642363520,GOOD_TILL_CANCEL,1,0.0,2021-01-22 21:03:10.642359936,20210125
877,2021-01-22 21:03:10.642,ORDER_LOG,Remove from submit order map,OI105,BUY,9787.0,3,10166-1,0,LIVE,0,10060,ON210125QV00000585,"""2021012500357425""",4,0.0,6.646645906421851e+17,0.0,0.0,0.0,2021-01-22 21:03:10.642638,3,,2021-01-22 21:03:10.642647040,,1,0.0,,20210125
878,2021-01-22 21:03:10.642,ORDER_LOG,submitting order,OI105,BUY,9787.0,3,10166-1,0,,0,0,,,4,,,,,,,3,,2021-01-22 21:03:10.642185088,GOOD_TILL_CANCEL,1,0.0,2021-01-22 21:03:10.642177408,20210125
879,2021-01-22 21:03:10.642,ORDER_LOG,"successful insert, updating live order",OI105,BUY,9787.0,3,10166-1,0,LIVE,0,10060,ON210125QV00000585,"""2021012500357425""",4,0.0,6.646645906421851e+17,0.0,0.0,0.0,2021-01-22 21:03:10.642638,3,,,,1,0.0,,20210125
880,2021-01-22 21:03:10.643,ORDER_LOG,"successful insert, updating live order",OI105,BUY,9787.0,3,10167-1,0,LIVE,0,10060,ON210125QV00000586,"""2021012500357435""",4,0.0,6.646645906423635e+17,0.0,0.0,0.0,2021-01-22 21:03:10.643351,3,,,,1,0.0,,20210125
881,2021-01-22 21:03:10.643,ORDER_LOG,Remove from submit order map,OI105,BUY,9787.0,3,10167-1,0,LIVE,0,10060,ON210125QV00000586,"""2021012500357435""",4,0.0,6.646645906423635e+17,0.0,0.0,0.0,2021-01-22 21:03:10.643351,3,,2021-01-22 21:03:10.643358336,,1,0.0,,20210125
882,2021-01-22 21:03:10.993,ORDER_LOG,liveOrderMap update.,OI105,BUY,9787.0,3,10166-1,0,LIVE,0,10060,ON210125QV00000585,"""2021012500357425""",4,0.0,6.646645906421851e+17,0.0,0.0,0.0,2021-01-22 21:03:10.992686,2,1.0,,,1,0.0,,20210125
883,2021-01-22 21:03:10.993,ORDER_LOG,liveOrderMap update.,OI105,BUY,9787.0,3,10166-1,0,LIVE,0,10060,ON210125QV00000585,"""2021012500357425""",4,0.0,6.646645906421851e+17,0.0,0.0,0.0,2021-01-22 21:03:10.992708,1,1.0,,,1,0.0,,20210125
884,2021-01-22 21:03:11.239,ORDER_LOG,liveOrderMap update.,OI105,BUY,9787.0,3,10167-1,0,LIVE,0,10060,ON210125QV00000586,"""2021012500357435""",4,0.0,6.646645906423635e+17,0.0,0.0,0.0,2021-01-22 21:03:11.239016,2,1.0,,,1,0.0,,20210125
885,2021-01-22 21:03:11.239,ORDER_LOG,Removing from Live Order Map,OI105,BUY,9787.0,3,10166-1,0,DEAD,0,10060,ON210125QV00000585,"""2021012500357425""",4,0.0,6.646645906421851e+17,0.0,0.0,0.0,2021-01-22 21:03:11.238997,0,,,,1,0.0,,20210125
886,2021-01-22 21:03:11.617,ORDER_LOG,liveOrderMap update.,OI105,BUY,9787.0,3,10167-1,0,LIVE,0,10060,ON210125QV00000586,"""2021012500357435""",4,0.0,6.646645906423635e+17,0.0,0.0,0.0,2021-01-22 21:03:11.616769,1,1.0,,,1,0.0,,20210125
887,2021-01-22 21:03:11.617,ORDER_LOG,Removing from Live Order Map,OI105,BUY,9787.0,3,10167-1,0,DEAD,0,10060,ON210125QV00000586,"""2021012500357435""",4,0.0,6.646645906423635e+17,0.0,0.0,0.0,2021-01-22 21:03:11.616806,0,,,,1,0.0,,20210125
888,2021-01-22 21:03:12.644,ORDER_LOG,liveOrderMap update.,OI105,BUY,9787.0,3,10168-1,0,LIVE,0,10060,ON210125QV00000587,"""2021012500360523""",1,0.0,6.646645926429844e+17,0.0,0.0,0.0,2021-01-22 21:03:12.643576,2,1.0,,,1,6.0,,20210125
889,2021-01-22 21:03:12.644,ORDER_LOG,Remove from submit order map,OI105,BUY,9787.0,3,10168-1,0,LIVE,0,10060,ON210125QV00000587,"""2021012500360523""",1,0.0,6.646645926429844e+17,0.0,0.0,0.0,2021-01-22 21:03:12.643546,3,,2021-01-22 21:03:12.643554304,,1,6.0,,20210125
890,2021-01-22 21:03:12.644,ORDER_LOG,"successful insert, updating live order",OI105,BUY,9787.0,3,10168-1,0,LIVE,0,10060,ON210125QV00000587,"""2021012500360523""",1,0.0,6.646645926429844e+17,0.0,0.0,0.0,2021-01-22 21:03:12.643546,3,,,,1,6.0,,20210125
891,2021-01-22 21:03:12.644,ORDER_LOG,submitting order,OI105,BUY,9787.0,3,10168-1,0,,0,0,,,1,,,,,,,3,,2021-01-22 21:03:12.642984448,GOOD_TILL_CANCEL,1,6.0,2021-01-22 21:03:12.642978048,20210125
892,2021-01-22 21:03:12.679,ORDER_LOG,liveOrderMap update.,OI105,BUY,9787.0,3,10168-1,0,LIVE,0,10060,ON210125QV00000587,"""2021012500360523""",1,0.0,6.646645926429844e+17,0.0,0.0,0.0,2021-01-22 21:03:12.678791,1,1.0,,,1,6.0,,20210125
893,2021-01-22 21:03:12.684,ORDER_LOG,Removing from Live Order Map,OI105,BUY,9787.0,3,10168-1,0,DEAD,0,10060,ON210125QV00000587,"""2021012500360523""",1,0.0,6.646645926429844e+17,0.0,0.0,0.0,2021-01-22 21:03:12.684193,0,,,,1,6.0,,20210125
894,2021-01-22 21:03:15.394,ORDER_LOG,submitting order,OI105,SELL,9785.0,3,10169-1,0,,0,0,,,4,,,,,,,3,,2021-01-22 21:03:15.394066560,GOOD_TILL_CANCEL,1,6.0,2021-01-22 21:03:15.394060544,20210125
895,2021-01-22 21:03:15.395,ORDER_LOG,liveOrderMap update.,OI105,SELL,9785.0,3,10169-1,0,LIVE,0,10060,ON210125QV00000590,"""2021012500364624""",4,0.0,6.646645953940666e+17,0.0,0.0,0.0,2021-01-22 21:03:15.394906,2,1.0,,,1,6.0,,20210125
896,2021-01-22 21:03:15.395,ORDER_LOG,Remove from submit order map,OI105,SELL,9785.0,3,10169-1,0,LIVE,0,10060,ON210125QV00000590,"""2021012500364624""",4,0.0,6.646645953940666e+17,0.0,0.0,0.0,2021-01-22 21:03:15.394872,3,,2021-01-22 21:03:15.394880128,,1,6.0,,20210125
897,2021-01-22 21:03:15.395,ORDER_LOG,"successful insert, updating live order",OI105,SELL,9785.0,3,10169-1,0,LIVE,0,10060,ON210125QV00000590,"""2021012500364624""",4,0.0,6.646645953940666e+17,0.0,0.0,0.0,2021-01-22 21:03:15.394872,3,,,,1,6.0,,20210125
898,2021-01-22 21:03:15.402,ORDER_LOG,Removing from Live Order Map,OI105,SELL,9785.0,3,10169-1,0,DEAD,0,10060,ON210125QV00000590,"""2021012500364624""",4,0.0,6.646645953940666e+17,0.0,0.0,0.0,2021-01-22 21:03:15.401339,0,,,,1,6.0,,20210125
899,2021-01-22 21:03:15.402,ORDER_LOG,liveOrderMap update.,OI105,SELL,9785.0,3,10169-1,0,LIVE,0,10060,ON210125QV00000590,"""2021012500364624""",4,0.0,6.646645953940666e+17,0.0,0.0,0.0,2021-01-22 21:03:15.401321,1,1.0,,,1,6.0,,20210125
900,2021-01-22 21:03:15.894,ORDER_LOG,submitting order,OI105,SELL,9785.0,3,10170-1,0,,0,0,,,1,,,,,,,3,,2021-01-22 21:03:15.894073984,GOOD_TILL_CANCEL,1,1.0,2021-01-22 21:03:15.894068352,20210125
901,2021-01-22 21:03:15.895,ORDER_LOG,Remove from submit order map,OI105,SELL,9785.0,3,10170-1,0,LIVE,0,10060,ON210125QV00000591,"""2021012500365435""",1,0.0,6.64664595894074e+17,0.0,0.0,0.0,2021-01-22 21:03:15.894666,3,,2021-01-22 21:03:15.894674432,,1,1.0,,20210125
902,2021-01-22 21:03:15.895,ORDER_LOG,"successful insert, updating live order",OI105,SELL,9785.0,3,10170-1,0,LIVE,0,10060,ON210125QV00000591,"""2021012500365435""",1,0.0,6.64664595894074e+17,0.0,0.0,0.0,2021-01-22 21:03:15.894666,3,,,,1,1.0,,20210125
